"","id","label","url","description","matchText","PossibleAlias","wikiDataMatch"
"3890","Q6237304","John Hall-Stevenson","//www.wikidata.org/wiki/Q6237304","English country gentleman and writer","John Hall-Stevenson",NA,"Y"
"3891","Q4707213","Alan Macfarlane","//www.wikidata.org/wiki/Q4707213","British anthropologist","Alan Macfarlane",NA,"Y"
"3892","Q76313465","Alan MacFarlane, 1st of Easter Crombie","//www.wikidata.org/wiki/Q76313465","Peerage person ID=681311","Alan MacFarlane, 1st of Easter Crombie",NA,"Y"
"3893","Q96211258","John William Hall","//www.wikidata.org/wiki/Q96211258","Hall, John William (1842-1929), grocer and draper","John William Hall",NA,"Y"
"3894","Q56026898","John William Hall","//www.wikidata.org/wiki/Q56026898","professor of education","John William Hall",NA,"Y"
"3895","Q76226802","John William Halls","//www.wikidata.org/wiki/Q76226802","Peerage person ID=619399","John William Halls",NA,"Y"
"3896","Q273969","William Jones","//www.wikidata.org/wiki/Q273969","Anglo-Welsh philologist and scholar of ancient India","William Jones",NA,"Y"
"3897","Q371877","William Jones","//www.wikidata.org/wiki/Q371877","Welsh mathematician who named 'pi'","William Jones",NA,"Y"
"3898","Q83026833","William G. Jones","//www.wikidata.org/wiki/Q83026833","researcher at NIOSH","William Jones","William Jones","Y"
"3899","Q33129","William Jones","//www.wikidata.org/wiki/Q33129","Wikimedia disambiguation page","William Jones",NA,"Y"
"3900","Q3353061","William Jones","//www.wikidata.org/wiki/Q3353061","Uruguayan rower","William Jones",NA,"Y"
"3901","Q926113","William Jones","//www.wikidata.org/wiki/Q926113","American politician","William Jones",NA,"Y"
"3902","Q8013719","William Jones","//www.wikidata.org/wiki/Q8013719","British clergyman and author","William Jones",NA,"Y"
"3903","Q21465742","William Jones","//www.wikidata.org/wiki/Q21465742","portrait artist","William Jones",NA,"Y"
"3904","Q27926918","William Jones","//www.wikidata.org/wiki/Q27926918","New Zealand painter","William Jones",NA,"Y"
"3905","Q8013725","William Jones","//www.wikidata.org/wiki/Q8013725","British politician","William Jones",NA,"Y"
"3906","Q345641","Bernard Williams","//www.wikidata.org/wiki/Q345641","English moral philosopher","Bernard Williams",NA,"Y"
"3907","Q506985","Bernard Williams","//www.wikidata.org/wiki/Q506985","American track and field athlete, sprinter, Olympic gold medalist","Bernard Williams",NA,"Y"
"3908","Q409434","Bernard Williams","//www.wikidata.org/wiki/Q409434","Wikimedia disambiguation page","Bernard Williams",NA,"Y"
"3909","Q18881430","Bernard Williams","//www.wikidata.org/wiki/Q18881430","British film producer (1942-2015)","Bernard Williams",NA,"Y"
"3910","Q2898750","Bernard Williams","//www.wikidata.org/wiki/Q2898750","Franco-Irish footballer","Bernard Williams",NA,"Y"
"3911","Q4893757","Bernard Williams","//www.wikidata.org/wiki/Q4893757","American and Canadian football player","Bernard Williams",NA,"Y"
"3912","Q37892461","Bernard Williams","//www.wikidata.org/wiki/Q37892461","visual artist","Bernard Williams",NA,"Y"
"3913","Q4893760","Bernard Williams","//www.wikidata.org/wiki/Q4893760","American Provost","Bernard Williams",NA,"Y"
"3914","Q94497732","Bernard Williams","//www.wikidata.org/wiki/Q94497732",NA,"Bernard Williams",NA,"Y"
"3915","Q48384732","Bernard Williams on living long and living well.","//www.wikidata.org/wiki/Q48384732","scientific article published in October 2012","Bernard Williams on living long and living well.",NA,"Y"
"3916","Q95683181","Pauline Arnold","//www.wikidata.org/wiki/Q95683181",NA,"Pauline Arnold",NA,"Y"
"3917","Q3460896","Reginald Beck","//www.wikidata.org/wiki/Q3460896","British film editor","Reginald Beck",NA,"Y"
"3918","Q7308595","Reginald Beckwith","//www.wikidata.org/wiki/Q7308595","British actor","Reginald Beckwith",NA,"Y"
"3919","Q7308594","Reginald Beckford","//www.wikidata.org/wiki/Q7308594","Panamanian sprinter","Reginald Beckford",NA,"Y"
"3920","Q76352458","Edward Allan Smith","//www.wikidata.org/wiki/Q76352458","Peerage person ID=707297","Edward Allan Smith",NA,"Y"
"3921","Q75739745","Geoffrey Mark Pearce","//www.wikidata.org/wiki/Q75739745","(1956-2000)","Geoffrey Mark Pearce",NA,"Y"
"3922","Q42074615","Mack Gardner-Morse","//www.wikidata.org/wiki/Q42074615","researcher","Mack Gardner-Morse",NA,"Y"
"3923","Q770417","Michael Foster","//www.wikidata.org/wiki/Q770417","English physiologist","Michael Foster",NA,"Y"
"3924","Q6830382","Michael Foster","//www.wikidata.org/wiki/Q6830382","Papua New Guinean footballer","Michael Foster",NA,"Y"
"3925","Q6831542","Michael Jabez Foster","//www.wikidata.org/wiki/Q6831542","British politician","Michael Foster","Michael Foster","Y"
"3926","Q59851338","Crazy Mike","//www.wikidata.org/wiki/Q59851338","songwriter, audio engineer","Michael Foster","Michael Foster","Y"
"3927","Q671283","Michael Foster","//www.wikidata.org/wiki/Q671283","American musician, born 1964","Michael Foster",NA,"Y"
"3928","Q63929409","Michael Foster","//www.wikidata.org/wiki/Q63929409",NA,"Michael Foster",NA,"Y"
"3929","Q18545021","Sergeant Foster","//www.wikidata.org/wiki/Q18545021",NA,"Michael Foster","Michael Foster","Y"
"3930","Q6830384","Michael Foster","//www.wikidata.org/wiki/Q6830384","British philosopher, born 1903","Michael Foster",NA,"Y"
"3931","Q6827945","Michael Foster","//www.wikidata.org/wiki/Q6827945","English county cricketer, born 1972","Michael Foster",NA,"Y"
"3932","Q42243651","Michael Lewis Foster","//www.wikidata.org/wiki/Q42243651","film director","Michael Foster","Michael Foster","Y"
"3933","Q5544394","George Seddon","//www.wikidata.org/wiki/Q5544394","English cabinetmaker","George Seddon",NA,"Y"
"3934","Q18936072","George Seddon","//www.wikidata.org/wiki/Q18936072","English upholsterer, died 1815","George Seddon",NA,"Y"
"3935","Q75871926","George Seddon","//www.wikidata.org/wiki/Q75871926","Peerage person ID=370375","George Seddon",NA,"Y"
"3936","Q5544392","George Seddon","//www.wikidata.org/wiki/Q5544392","Australian academic and author","George Seddon",NA,"Y"
"3937","Q19040979","George Seddon","//www.wikidata.org/wiki/Q19040979","English furniture maker (bap. 1797, d. 1857)","George Seddon",NA,"Y"
"3938","Q30708855","George Seddon","//www.wikidata.org/wiki/Q30708855","Wikimedia disambiguation page","George Seddon",NA,"Y"
"3939","Q57457130","Kenneth Taylor","//www.wikidata.org/wiki/Q57457130","Dutch association football player (2002-)","Kenneth Taylor",NA,"Y"
"3940","Q367052","Ken Taylor","//www.wikidata.org/wiki/Q367052","English Test and County cricketer, footballer, artist","Kenneth Taylor","Kenneth Taylor","Y"
"3941","Q2235139","Kenneth Taylor","//www.wikidata.org/wiki/Q2235139","Belgian television director and politician","Kenneth Taylor",NA,"Y"
"3942","Q6390739","Kenneth Taylor","//www.wikidata.org/wiki/Q6390739","Wikimedia disambiguation page","Kenneth Taylor",NA,"Y"
"3943","Q75601114","Kenneth Taylor","//www.wikidata.org/wiki/Q75601114","Peerage person ID=236737","Kenneth Taylor",NA,"Y"
"3944","Q59452505","Kenneth L. Taylor","//www.wikidata.org/wiki/Q59452505","historian of geology","Kenneth Taylor","Kenneth Taylor","Y"
"3945","Q75399607","Kenneth Taylor Thomson","//www.wikidata.org/wiki/Q75399607","Peerage person ID=117999","Kenneth Taylor Thomson",NA,"Y"
"3946","Q6387624","Ken Foggo","//www.wikidata.org/wiki/Q6387624","Scottish footballer","Kenneth Taylor Foggo","Kenneth Taylor Foggo","Y"
"3947","Q22382448","Kenneth Taylor Lake","//www.wikidata.org/wiki/Q22382448","lake in Manitoba, Canada","Kenneth Taylor Lake",NA,"Y"
"3948","Q84463694","Kenneth Taylor responds to Des Spence","//www.wikidata.org/wiki/Q84463694","scientific article published on 28 June 2011","Kenneth Taylor responds to Des Spence",NA,"Y"
"3949","Q6387677","Ken Gillespie","//www.wikidata.org/wiki/Q6387677","Australian general","Kenneth James Gillespie","Kenneth James Gillespie","Y"
"3950","Q32539655","Phillip E. Playford","//www.wikidata.org/wiki/Q32539655","Australian geologist","Phillip Elliott Playford","Phillip Elliott Playford","Y"
"3951","Q1334388","Elwood Zimmerman","//www.wikidata.org/wiki/Q1334388","American entomologist","Elwood Curtin Zimmerman","Elwood Curtin Zimmerman","Y"
"3952","Q28092424","Antony Burgess","//www.wikidata.org/wiki/Q28092424",NA,"Antony Wilks Burgess","Antony Wilks Burgess","Y"
"3953","Q27983382","Jim Barry","//www.wikidata.org/wiki/Q27983382","Australian general","James Edward Barry","James Edward Barry","Y"
"3954","Q2095810","William Simpson","//www.wikidata.org/wiki/Q2095810","Scottish artist and war correspondent","William Simpson",NA,"Y"
"3955","Q8003099","Will Simpson","//www.wikidata.org/wiki/Q8003099","Northern Irish illustrator, comics and storyboard artist","William Simpson","William Simpson","Y"
"3956","Q19043824","William Simpson","//www.wikidata.org/wiki/Q19043824","Scottish physician and specialist in tropical medicine","William Simpson",NA,"Y"
"3957","Q18813405","William Simpson","//www.wikidata.org/wiki/Q18813405","English Quaker preacher","William Simpson",NA,"Y"
"3958","Q18911707","William Simpson","//www.wikidata.org/wiki/Q18911707","English cleric","William Simpson",NA,"Y"
"3959","Q1903036","William Simpson","//www.wikidata.org/wiki/Q1903036","Wikimedia disambiguation page","William Simpson",NA,"Y"
"3960","Q75855361","William Simpson","//www.wikidata.org/wiki/Q75855361","died 1794","William Simpson",NA,"Y"
"3961","Q76336876","William Simpson","//www.wikidata.org/wiki/Q76336876","died 1979","William Simpson",NA,"Y"
"3962","Q75463768","William Simpson","//www.wikidata.org/wiki/Q75463768","Peerage person ID=158157","William Simpson",NA,"Y"
"3963","Q43395908","William Sympsoune","//www.wikidata.org/wiki/Q43395908","accused of witchcraft","William Simpson","William Simpson","Y"
"3964","Q14954676","Elizabeth Burchill","//www.wikidata.org/wiki/Q14954676","Australian nurse and writer","Dora Elizabeth Burchill","Dora Elizabeth Burchill","Y"
"3965","Q89444380","Yvonne Cossart","//www.wikidata.org/wiki/Q89444380","Australian virologist","Yvonne Edna Cossart","Yvonne Edna Cossart","Y"
"3966","Q429722","Joseph Epstein","//www.wikidata.org/wiki/Q429722","French Resistance leader","Joseph Epstein",NA,"Y"
"3967","Q974779","Joseph Epstein","//www.wikidata.org/wiki/Q974779","American essayist, short story writer and editor","Joseph Epstein",NA,"Y"
"3968","Q1706932","Joseph Epstein","//www.wikidata.org/wiki/Q1706932","Wikimedia disambiguation page","Joseph Epstein",NA,"Y"
"3969","Q38393425","Joseph Epstein, bon pour la légende","//www.wikidata.org/wiki/Q38393425","2007 film","Joseph Epstein, bon pour la légende",NA,"Y"
"3970","Q4772792","Anthony Irvine Adams","//www.wikidata.org/wiki/Q4772792","Medical doctor","Anthony Irvine Adams",NA,"Y"
"3971","Q18207776","Rex Stevenson","//www.wikidata.org/wiki/Q18207776","Australian intelligence officer; Director-General of the Australian Secret Intelligence Service","Rex Kenneth Stevenson","Rex Kenneth Stevenson","Y"
"3972","Q62273387","Richard Salt","//www.wikidata.org/wiki/Q62273387","candidate in Leeds City Council election","Richard Salt",NA,"Y"
"3973","Q59834585","Richard W. Saltus","//www.wikidata.org/wiki/Q59834585","researcher ORCID ID = 0000-0001-6920-2936","Richard Saltus","Richard Saltus","Y"
"3974","Q65084510","Richard Saltonstall III","//www.wikidata.org/wiki/Q65084510","British / Colonial American judge (1703-1756)","Richard Saltonstall III",NA,"Y"
"3975","Q2150505","Richard Salter","//www.wikidata.org/wiki/Q2150505","British singer and opera singer","Richard Salter",NA,"Y"
"3976","Q7328867","Richard Saltonstall","//www.wikidata.org/wiki/Q7328867","English politician and Lord Mayor of London (1521–1601)","Richard Saltonstall",NA,"Y"
"3977","Q61830881","Richard Saltonstall","//www.wikidata.org/wiki/Q61830881","Sir;  birth/death: 1610-1694  VIAF[51006021] LCAuth[n98075130]","Richard Saltonstall",NA,"Y"
"3978","Q32938413","Richard Saltonstall Rogers","//www.wikidata.org/wiki/Q32938413","East Indies merchant & Salem politician","Richard Saltonstall Rogers",NA,"Y"
"3979","Q7328866","Richard Saltonstall","//www.wikidata.org/wiki/Q7328866","English diplomat (1586–c1661)","Richard Saltonstall",NA,"Y"
"3980","Q7328868","Richard Saltonstall Greenough","//www.wikidata.org/wiki/Q7328868","American sculptor","Richard Saltonstall Greenough",NA,"Y"
"3981","Q18162146","Richard Salter","//www.wikidata.org/wiki/Q18162146","British military artist","Richard Salter",NA,"Y"
"3982","Q62755504","John Francis Miller Erskine, 26th/9th Earl of Mar","//www.wikidata.org/wiki/Q62755504","(1795-1866)","John Francis Miller Erskine, 26th/9th Earl of Mar",NA,"Y"
"3983","Q62102518","A. W. Martin","//www.wikidata.org/wiki/Q62102518","Australian historian","Allan William Martin","Allan William Martin","Y"
"3984","Q76293958","John Patrick Kennedy","//www.wikidata.org/wiki/Q76293958","born 1969","John Patrick Kennedy",NA,"Y"
"3985","Q16013237","John Patrick Kennedy","//www.wikidata.org/wiki/Q16013237","New Zealand journalist","John Patrick Kennedy",NA,"Y"
"3986","Q28033718","Joseph Lo Bianco","//www.wikidata.org/wiki/Q28033718","language academic","Joseph Lo Bianco",NA,"Y"
"3987","Q5292141","Don Aitkin","//www.wikidata.org/wiki/Q5292141","Australian political scientist","Donald Alexander Aitkin","Donald Alexander Aitkin","Y"
"3988","Q3181650","John Gully","//www.wikidata.org/wiki/Q3181650","British boxer","John Gully",NA,"Y"
"3989","Q6236564","John Gully","//www.wikidata.org/wiki/Q6236564","New Zealand landscape painter","John Gully",NA,"Y"
"3990","Q32229609","John Gully","//www.wikidata.org/wiki/Q32229609",NA,"John Gully",NA,"Y"
"3991","Q28048628","John Gully","//www.wikidata.org/wiki/Q28048628","painting by Samuel Drummond","John Gully",NA,"Y"
"3992","Q93240554","Robert Barry Leal","//www.wikidata.org/wiki/Q93240554",NA,"Robert Barry Leal",NA,"Y"
"3993","Q7989400","Weston Bate","//www.wikidata.org/wiki/Q7989400","Australian historian","Weston Arthur Bate","Weston Arthur Bate","Y"
"3994","Q6112736","Jack Golson","//www.wikidata.org/wiki/Q6112736","British archaeologist","Jack Golson",NA,"Y"
"3995","Q47090755","Jack Golson and Clare Golson","//www.wikidata.org/wiki/Q47090755",NA,"Jack Golson and Clare Golson",NA,"Y"
"3996","Q90079196","Marilyn McMeniman","//www.wikidata.org/wiki/Q90079196","Australian academic administrator","Marilyn Myrtle McMeniman","Marilyn Myrtle McMeniman","Y"
"3997","Q5534384","Geoff Wilson","//www.wikidata.org/wiki/Q5534384","Australian nuclear physicist","Geoffrey Victor Herbert Wilson","Geoffrey Victor Herbert Wilson","Y"
"3998","Q90975781","Sydney Levine","//www.wikidata.org/wiki/Q90975781","researcher (ORCID 0000-0003-3688-3290)","Sydney Levine",NA,"Y"
"3999","Q3934757","Richard Anderson","//www.wikidata.org/wiki/Q3934757","American basketball player","Richard Andrew Anderson","Richard Andrew Anderson","Y"
"4000","Q7787892","Thomas Briggs","//www.wikidata.org/wiki/Q7787892","Royal Navy admiral","Thomas Briggs",NA,"Y"
"4001","Q76067937","Thomas Briggs","//www.wikidata.org/wiki/Q76067937","born 1990","Thomas Briggs",NA,"Y"
"4002","Q21545799","Thomas Briggs","//www.wikidata.org/wiki/Q21545799",NA,"Thomas Briggs",NA,"Y"
"4003","Q75671988","Thomas Briggs","//www.wikidata.org/wiki/Q75671988","Peerage person ID=282523","Thomas Briggs",NA,"Y"
"4004","Q7787893","Thomas Briggs","//www.wikidata.org/wiki/Q7787893","American football coach","Thomas Briggs",NA,"Y"
"4005","Q7787891","Thomas Briggs","//www.wikidata.org/wiki/Q7787891","Wikimedia disambiguation page","Thomas Briggs",NA,"Y"
"4006","Q76252482","Thomas Briggs Ashton","//www.wikidata.org/wiki/Q76252482","Peerage person ID=638500","Thomas Briggs Ashton",NA,"Y"
"4007","Q76215877","Thomas Briggs Dickson","//www.wikidata.org/wiki/Q76215877","Peerage person ID=611168","Thomas Briggs Dickson",NA,"Y"
"4008","Q63159216","Thomas Briggs Hunter","//www.wikidata.org/wiki/Q63159216","Thomas Briggs Hunter (1873-1957) 1957 Obituary &amp;#91;1&amp;#93; THOMAS BRIGGS HUNTER, C.B., O.B.E., who was born on 15 July, 1873, died on 2 October, 1957....","Thomas Briggs Hunter",NA,"Y"
"4009","Q96250896","Richard Smallwood","//www.wikidata.org/wiki/Q96250896","Australian doctor and public servant","Richard Alan Smallwood","Richard Alan Smallwood","Y"
"4010","Q374949","Andrew Peacock","//www.wikidata.org/wiki/Q374949","Australian politician","Andrew Sharp Peacock","Andrew Sharp Peacock","Y"
"4011","Q7961245","Wal Murray","//www.wikidata.org/wiki/Q7961245","Australian politician","Wallace Telford John Murray","Wallace Telford John Murray","Y"
"4012","Q948885","Steve Gatting","//www.wikidata.org/wiki/Q948885","English footballer and cricketer","Stephen Paul Gatting","Stephen Paul Gatting","Y"
"4013","Q2825051","Adrian Scott","//www.wikidata.org/wiki/Q2825051","American screenwriter","Adrian Scott",NA,"Y"
"4014","Q19843041","Adrian Scott","//www.wikidata.org/wiki/Q19843041","American entrepreneur","Adrian Scott",NA,"Y"
"4015","Q15917307","Adrian Scott","//www.wikidata.org/wiki/Q15917307","Wikimedia disambiguation page","Adrian Scott",NA,"Y"
"4016","Q4685344","Adrian Scott","//www.wikidata.org/wiki/Q4685344",NA,"Adrian Scott",NA,"Y"
"4017","Q329623","Adrian Scott Stokes","//www.wikidata.org/wiki/Q329623","British artist","Adrian Scott Stokes",NA,"Y"
"4018","Q91547921","Adrian Scott Pearson","//www.wikidata.org/wiki/Q91547921","surgeon","Adrian Scott Pearson",NA,"Y"
"4019","Q390344","Edward Gibson","//www.wikidata.org/wiki/Q390344","American astronaut","Edward George Gibson","Edward George Gibson","Y"
"4020","Q22253117","Patrick Quilty","//www.wikidata.org/wiki/Q22253117","Australian paleontologist","Patrick Gerard Quilty","Patrick Gerard Quilty","Y"
"4021","Q21510988","Sophie Charlotte Ducker","//www.wikidata.org/wiki/Q21510988","German-Australian botanist (1909-2004)","Sophie Charlotte Ducker",NA,"Y"
"4022","Q21607280","Enid Lucy Robertson","//www.wikidata.org/wiki/Q21607280","botanist","Enid Lucy Robertson",NA,"Y"
"4023","Q90095116","Douglas Mathews","//www.wikidata.org/wiki/Q90095116","researcher","Douglas Mathews",NA,"Y"
"4024","Q1700506","John Howard","//www.wikidata.org/wiki/Q1700506","British Army officer","Reginald John Howard","Reginald John Howard","Y"
